,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2020-03-07 03:14:59,1.81110894992e-07,8.96673716884e-09,7.89546123488e-09,7.89546123488e-09
2020-03-07 03:29:59,1.76657059676e-07,6.01509437558e-09,4.56976139443e-09,4.56976139443e-09
2020-03-07 03:44:59,1.81142492585e-07,5.81078213309e-09,4.65917586213e-09,4.65917586213e-09
2020-03-07 03:59:59,1.7971182077e-07,6.26406112833e-09,5.18299212667e-09,5.18299212667e-09
2020-03-07 04:14:59,1.77845107707e-07,6.09185096023e-09,5.00088063466e-09,5.00088063466e-09
2020-03-07 04:29:59,1.77859010473e-07,6.60700480782e-09,5.31994929113e-09,5.31994929113e-09
2020-03-07 04:44:59,1.76063900102e-07,6.63245162107e-09,5.33186161895e-09,5.33186161895e-09
2020-03-07 04:59:59,1.74345614235e-07,5.63516409962e-09,4.57457560165e-09,4.57457560165e-09
2020-03-07 05:14:59,1.7627199672e-07,5.92439537718e-09,4.78195156884e-09,4.78195156884e-09
2020-03-07 05:29:59,1.9409644175e-07,5.49896002977e-09,4.28700272438e-09,4.28700272438e-09
2020-03-07 05:44:59,2.41443398424e-07,5.33149983494e-09,4.26223270494e-09,4.26223270494e-09
2020-03-07 05:59:59,2.77998695871e-07,6.06976066581e-09,5.0936636231e-09,5.0936636231e-09
2020-03-07 06:14:59,2.36556220885e-07,5.79883308624e-09,4.60828465862e-09,4.60828465862e-09
2020-03-07 06:29:59,1.93984313515e-07,5.76088070471e-09,4.63944467105e-09,4.63944467105e-09
2020-03-07 06:44:59,1.80221804555e-07,5.21199151153e-09,4.07565249508e-09,4.07565249508e-09
2020-03-07 06:59:59,1.79641195993e-07,5.76336812066e-09,4.68659185964e-09,4.68659185964e-09
2020-03-07 07:14:59,1.6889965225e-07,5.65636598881e-09,4.41512075143e-09,4.41512075143e-09
2020-03-07 07:29:59,1.66886624066e-07,4.72585112413e-09,3.48662205948e-09,3.48662205948e-09
2020-03-07 07:44:59,1.80149864992e-07,5.24456843584e-09,4.26919123596e-09,4.26919123596e-09
2020-03-07 07:59:59,1.7016664263e-07,8.13556805861e-09,7.49351498833e-09,7.49351498833e-09
2020-03-07 08:14:59,1.64626275366e-07,7.91860419299e-09,7.32467905552e-09,7.32467905552e-09
2020-03-07 08:29:59,1.72411643878e-07,5.07063368101e-09,4.06591003783e-09,4.06591003783e-09
2020-03-07 08:44:59,1.75683798378e-07,4.81493184032e-09,3.76392709424e-09,3.76392709424e-09
2020-03-07 08:59:59,1.65444410491e-07,4.98846582433e-09,4.01420247526e-09,4.01420247526e-09
2020-03-07 09:14:59,1.71994204508e-07,5.10980014281e-09,4.16935511406e-09,4.16935511406e-09
2020-03-07 09:29:59,1.67167125101e-07,4.63863075152e-09,3.7381546566e-09,3.7381546566e-09
2020-03-07 09:44:59,1.58315758238e-07,4.364380347e-09,3.40790817202e-09,3.40790817202e-09
2020-03-07 09:59:59,1.6475477788e-07,3.7626504828e-09,2.60219130942e-09,2.60219130942e-09
2020-03-07 10:14:59,1.71991565939e-07,3.54945966052e-09,2.330242859e-09,2.330242859e-09
2020-03-07 10:29:59,1.71176314666e-07,4.33871611962e-09,3.21709723031e-09,3.21709723031e-09
2020-03-07 10:44:59,1.6587056702e-07,4.89465390234e-09,3.88106532344e-09,3.88106532344e-09
2020-03-07 10:59:59,1.68014246705e-07,4.09551658171e-09,3.08691153376e-09,3.08691153376e-09
2020-03-07 11:14:59,1.66869901426e-07,4.35914771091e-09,2.29153698315e-09,2.29153698315e-09
2020-03-07 11:29:59,2.12251323048e-07,1.06572118998e-08,2.80667229637e-09,2.80667229637e-09
2020-03-07 11:44:59,2.13273318631e-07,7.95505213125e-09,3.41395259375e-09,3.41395259375e-09
2020-03-07 11:59:59,1.61227245791e-07,4.01160184612e-09,2.98713104526e-09,2.98713104526e-09
2020-03-07 12:14:59,1.58072514025e-07,3.70613764084e-09,2.61401908993e-09,2.61401908993e-09
2020-03-07 12:29:59,1.53153797634e-07,3.82061411752e-09,2.77569536441e-09,2.77569536441e-09
2020-03-07 12:44:59,1.71066817297e-07,4.31663158595e-09,3.31959572153e-09,3.31959572153e-09
2020-03-07 12:59:59,1.64070773203e-07,4.75191981613e-09,3.81568296798e-09,3.81568296798e-09
2020-03-07 13:14:59,1.69867659394e-07,4.00329279137e-09,2.99007841966e-09,2.99007841966e-09
2020-03-07 13:29:59,1.74327148246e-07,4.06013526941e-09,3.1712139819e-09,3.1712139819e-09
2020-03-07 13:44:59,1.73796614952e-07,3.58917077929e-09,2.62355657925e-09,2.62355657925e-09
2020-03-07 13:59:59,1.76415433102e-07,2.85866767948e-09,1.72005102414e-09,1.72005102414e-09
2020-03-07 14:14:59,1.68227210564e-07,2.62677131566e-09,1.39875565078e-09,1.39875565078e-09
2020-03-07 14:29:59,1.56190770923e-07,2.93227479648e-09,1.84087710991e-09,1.84087710991e-09
2020-03-07 14:44:59,1.68700361428e-07,2.70452429604e-09,1.48688565628e-09,1.48688565628e-09
2020-03-07 14:59:59,1.64011274615e-07,2.84168368869e-09,1.64426096085e-09,1.64426096085e-09
2020-03-07 15:14:59,1.65794792338e-07,2.59520367576e-09,1.41940430704e-09,1.41940430704e-09
2020-03-07 15:29:59,1.6610004695e-07,2.94039076949e-09,1.80434530595e-09,1.80434530595e-09
2020-03-07 15:44:59,1.6529520575e-07,3.5318340378e-09,2.44184427552e-09,2.44184427552e-09
2020-03-07 15:59:59,1.68131977116e-07,3.16899973055e-09,1.87612686703e-09,1.87612686703e-09
2020-03-07 16:14:59,1.61989230641e-07,2.79698377113e-09,1.33387301616e-09,1.33387301616e-09
2020-03-07 16:29:59,1.61410635237e-07,2.9401114703e-09,1.5736044938e-09,1.5736044938e-09
2020-03-07 16:44:59,1.51201650147e-07,2.89149543875e-09,1.59343655405e-09,1.59343655405e-09
2020-03-07 16:59:59,1.62941414521e-07,2.72962418209e-09,1.46146198469e-09,1.46146198469e-09
2020-03-07 17:14:59,1.54844279038e-07,2.66197568482e-09,1.33920949999e-09,1.33920949999e-09
2020-03-07 17:29:59,1.63164846099e-07,3.84800061836e-09,2.87181353591e-09,2.87181353591e-09
2020-03-07 17:44:59,1.74297003458e-07,2.98189100922e-09,1.68071694093e-09,1.68071694093e-09
2020-03-07 17:59:59,1.69657893456e-07,2.74537375537e-09,1.17212653652e-09,1.17212653652e-09
2020-03-07 18:14:59,1.59407731349e-07,3.23442239187e-09,2.03238875347e-09,2.03238875347e-09
2020-03-07 18:29:59,1.57572531133e-07,3.93346146138e-09,2.94050972294e-09,2.94050972294e-09
2020-03-07 18:44:59,1.61055543342e-07,3.74102798384e-09,2.73216145418e-09,2.73216145418e-09
2020-03-07 18:59:59,1.63851526403e-07,3.04331922862e-09,1.85770039913e-09,1.85770039913e-09
2020-03-07 19:14:59,1.64527342389e-07,3.3601201306e-09,2.27258591416e-09,2.27258591416e-09
2020-03-07 19:29:59,1.63890796299e-07,3.17453654914e-09,2.10535727774e-09,2.10535727774e-09
2020-03-07 19:44:59,1.63018299373e-07,2.87541592995e-09,1.62232634081e-09,1.62232634081e-09
2020-03-07 19:59:59,1.62312508011e-07,3.01573818078e-09,1.82164173566e-09,1.82164173566e-09
2020-03-07 20:14:59,1.61176876875e-07,3.19490125821e-09,1.90828593693e-09,1.90828593693e-09
2020-03-07 20:29:59,1.64131620356e-07,3.29584129867e-09,2.00414450479e-09,2.00414450479e-09
2020-03-07 20:44:59,1.63210341335e-07,3.70999984641e-09,2.40367855822e-09,2.40367855822e-09
